ID,probability
TEST_00701,0.3295807519394941
TEST_00702,0.1862315247440174
TEST_00703,0.26143973204539545
TEST_00704,0.5857933573204216
TEST_00705,0.5052570526927952
TEST_00706,0.3131431420608684
TEST_00707,0.004020046526352715
TEST_00708,0.0023814936235842057
TEST_00709,0.44365225712171524
TEST_00710,0.49372291793168793
TEST_00711,0.27017923792178067
TEST_00712,0.41036509766980767
TEST_00713,0.19764221116788339
TEST_00714,0.5748547989402378
TEST_00715,0.0018932537588914591
TEST_00716,0.26271734955453635
TEST_00717,0.3669492378768169
TEST_00718,0.08927078075445981
TEST_00719,0.4018010772298833
TEST_00720,0.3282673840274334
TEST_00721,0.4794750328343075
TEST_00722,0.004188092221094908
TEST_00723,0.41363395296361216
TEST_00724,0.0027374188399646414
TEST_00725,0.0035661012992660272
TEST_00726,0.43299576007480006
TEST_00727,0.26694577370242467
TEST_00728,0.21911520034793236
TEST_00729,0.29394698180248446
TEST_00730,0.2921020356777645
TEST_00731,0.0032544295835413187
TEST_00732,0.39227333123096514
TEST_00733,0.33492597175379984
TEST_00734,0.13195913761089542
TEST_00735,0.6020059492900878
TEST_00736,0.3180460147437872
TEST_00737,0.1507291087286811
TEST_00738,0.5593979914003403
TEST_00739,0.07123381318744995
TEST_00740,0.24006420839074766
TEST_00741,0.4067951948805161
TEST_00742,0.28171025933340155
TEST_00743,0.6158272744584212
TEST_00744,0.49036697418392833
TEST_00745,0.5447103690541112
TEST_00746,0.0025428274045885832
TEST_00747,0.5449492103619713
TEST_00748,0.2683340456240486
TEST_00749,0.001241441477837171
TEST_00750,0.511638460041041
TEST_00751,0.0018093430270512652
TEST_00752,0.08067615871372187
TEST_00753,0.6065813924010894
TEST_00754,0.29294187738226646
TEST_00755,0.045970384709688374
TEST_00756,0.4165761015555496
TEST_00757,0.27537015496110473
TEST_00758,0.5867101343604488
TEST_00759,0.5397403386514128
TEST_00760,0.07665389606439706
TEST_00761,0.22298720515900797
TEST_00762,0.47946210684350704
TEST_00763,0.12500043749262
TEST_00764,0.19535261920875474
TEST_00765,0.3623476258476284
TEST_00766,0.31309448419677527
TEST_00767,0.31530916818946975
TEST_00768,0.35848415938110045
TEST_00769,0.09865276919684055
TEST_00770,0.2541943559604554
TEST_00771,0.2983724294487862
TEST_00772,0.0921058437384589
TEST_00773,0.2226203621304992
TEST_00774,0.5673320238765168
TEST_00775,0.35331173513884917
TEST_00776,0.44236387149724443
TEST_00777,0.38786132833873255
TEST_00778,0.3048497911393823
TEST_00779,0.19355054838558372
TEST_00780,0.43454625125698687
TEST_00781,0.3732426900657754
TEST_00782,0.20070980116413295
TEST_00783,0.42058334484334897
TEST_00784,0.33694947098427513
TEST_00785,0.4561987353508931
TEST_00786,0.43852974543057305
TEST_00787,0.648506917577231
TEST_00788,0.002746329780699653
TEST_00789,0.6024798273049632
TEST_00790,0.2531443098527178
TEST_00791,0.659638331640921
TEST_00792,0.3880288079009898
TEST_00793,0.532134536978574
TEST_00794,0.19048393589268497
TEST_00795,0.25348090769682724
TEST_00796,0.5168982297140164
TEST_00797,0.30958075494461346
TEST_00798,0.13203437956852412
TEST_00799,0.4006331613585766
TEST_00800,0.40704313323241054
TEST_00801,0.2862436526456065
TEST_00802,0.3082191878288574
TEST_00803,0.4144239309757704
TEST_00804,0.44217904442387074
TEST_00805,0.34379713581325233
TEST_00806,0.002919523382739477
TEST_00807,0.002389979910417068
TEST_00808,0.5729618928216297
TEST_00809,0.2729706766180358
TEST_00810,0.0012121758520427391
TEST_00811,0.39046787109394504
TEST_00812,0.3486999671414429
TEST_00813,0.5212757697927326
TEST_00814,0.23993902406535508
TEST_00815,0.11420441721883173
TEST_00816,0.4595730312014453
TEST_00817,0.21329256812331115
TEST_00818,0.25194837843087414
TEST_00819,0.48590261823426645
TEST_00820,0.49656368813490204
TEST_00821,0.14278699248076707
TEST_00822,0.6043118154652675
TEST_00823,0.6940219758447114
TEST_00824,0.5484141168459535
TEST_00825,0.5892144217666611
TEST_00826,0.34419893404229995
TEST_00827,0.002934190566371783
TEST_00828,0.5198375684319313
TEST_00829,0.22136404113794328
TEST_00830,0.42556969809249395
TEST_00831,0.45094824907028436
TEST_00832,0.3713362708062069
TEST_00833,0.002586467160427012
TEST_00834,0.38862686782636796
TEST_00835,0.30069586636415935
TEST_00836,0.4153162501405233
TEST_00837,0.4324598463238331
TEST_00838,0.3704189536767187
TEST_00839,0.3811422065227057
TEST_00840,0.0022920456382074356
TEST_00841,0.5132782075727456
TEST_00842,0.3907921924298259
TEST_00843,0.5231642706484356
TEST_00844,0.435576529619624
TEST_00845,0.4740753566994117
TEST_00846,0.4144975263402617
TEST_00847,0.0014520578614920915
TEST_00848,0.2534234729369461
TEST_00849,0.5236975076025778
TEST_00850,0.36233232504292745
TEST_00851,0.35347190283196317
TEST_00852,0.13796245008403815
TEST_00853,0.441237009883898
TEST_00854,0.4799161864636003
TEST_00855,0.2751471062252421
TEST_00856,0.6215251311083185
TEST_00857,0.33255490091148304
TEST_00858,0.0020475451754894554
TEST_00859,0.5050831069636628
TEST_00860,0.5419126938537027
TEST_00861,0.44627364654355794
TEST_00862,0.49913120702848274
TEST_00863,0.346266280728674
TEST_00864,0.37894734244194883
TEST_00865,0.0032508275557002093
TEST_00866,0.12690173370813518
TEST_00867,0.4277607207963272
TEST_00868,0.4164681488433858
TEST_00869,0.25236163262187955
TEST_00870,0.5464280986602676
TEST_00871,0.23437146630525527
