ID,probability
TEST_00176,0.5066466
TEST_00177,0.20539324
TEST_00178,0.44639316
TEST_00179,0.33693945
TEST_00180,0.42580694
TEST_00181,0.49638402
TEST_00182,0.20003264
TEST_00183,0.5501999
TEST_00184,0.13949396
TEST_00185,0.24630025
TEST_00186,0.37297982
TEST_00187,0.27910623
TEST_00188,0.27131304
TEST_00189,0.35126707
TEST_00190,0.41143572
TEST_00191,0.25804007
TEST_00192,0.35375935
TEST_00193,0.04850879
TEST_00194,0.6090043
TEST_00195,0.4601034
TEST_00196,0.4005246
TEST_00197,0.2971434
TEST_00198,0.28323725
TEST_00199,0.38707885
TEST_00200,0.48553923
TEST_00201,0.49853346
TEST_00202,0.29153606
TEST_00203,0.328817
TEST_00204,0.0005508851
TEST_00205,0.19461265
TEST_00206,0.00043027193
TEST_00207,0.36206022
TEST_00208,0.22755605
TEST_00209,0.3139635
TEST_00210,0.52340233
TEST_00211,0.1540774
TEST_00212,0.17157327
TEST_00213,0.10499625
TEST_00214,0.31132862
TEST_00215,0.20544279
TEST_00216,0.31149217
TEST_00217,0.37442017
TEST_00218,0.57623106
TEST_00219,0.24668124
TEST_00220,0.6702231
TEST_00221,0.4439334
TEST_00222,0.066022046
TEST_00223,0.34665483
TEST_00224,0.15143187
TEST_00225,0.2970338
TEST_00226,0.2806143
TEST_00227,0.25221738
TEST_00228,0.0020511348
TEST_00229,0.37533364
TEST_00230,0.3295918
TEST_00231,0.44555488
TEST_00232,0.25449258
TEST_00233,0.23438945
TEST_00234,0.3483974
TEST_00235,0.4873617
TEST_00236,0.375045
TEST_00237,0.00058643724
TEST_00238,0.0009388904
TEST_00239,0.37935653
TEST_00240,0.3320875
TEST_00241,0.43945643
TEST_00242,0.38228986
TEST_00243,0.14405505
TEST_00244,0.0012412062
TEST_00245,0.42633048
TEST_00246,0.43258932
TEST_00247,0.11037448
TEST_00248,0.3897211
TEST_00249,0.47511986
TEST_00250,0.24921797
TEST_00251,0.0010585609
TEST_00252,0.44041687
TEST_00253,0.012708377
TEST_00254,0.41499567
TEST_00255,0.5290326
TEST_00256,0.2562812
TEST_00257,0.4185019
TEST_00258,0.42442504
TEST_00259,0.5711553
TEST_00260,0.00043078183
TEST_00261,0.00071352534
TEST_00262,0.0013913799
TEST_00263,0.6233414
TEST_00264,0.27499864
TEST_00265,0.3283696
TEST_00266,0.26593676
TEST_00267,0.0016035815
TEST_00268,0.20547454
TEST_00269,0.49471295
TEST_00270,0.17265056
TEST_00271,0.0023338655
TEST_00272,0.18573582
TEST_00273,0.24042293
TEST_00274,0.33826324
TEST_00275,0.058913697
TEST_00276,0.00092546694
TEST_00277,0.27319527
TEST_00278,0.4001027
TEST_00279,0.43214238
TEST_00280,0.0015530658
TEST_00281,0.14750785
TEST_00282,0.0012453076
TEST_00283,0.00060746336
TEST_00284,0.43624994
TEST_00285,0.30512172
TEST_00286,0.056661602
TEST_00287,0.58854985
TEST_00288,0.0009943371
TEST_00289,0.37138847
TEST_00290,0.16974097
TEST_00291,0.30785504
TEST_00292,0.3497839
TEST_00293,0.0007419286
TEST_00294,0.6143576
TEST_00295,0.32107037
TEST_00296,0.021252608
TEST_00297,0.00059418485
TEST_00298,0.54866654
TEST_00299,0.42441103
TEST_00300,0.13597445
TEST_00301,0.5041278
TEST_00302,0.3081582
TEST_00303,0.437011
TEST_00304,0.6969437
TEST_00305,0.5507955
TEST_00306,0.16394861
TEST_00307,0.5548286
TEST_00308,0.47831422
TEST_00309,0.46362498
TEST_00310,0.48813775
TEST_00311,0.40071392
TEST_00312,0.13793601
TEST_00313,0.13475165
TEST_00314,0.5105012
TEST_00315,0.3620592
TEST_00316,0.029994488
TEST_00317,0.09392146
TEST_00318,0.00074904197
TEST_00319,0.0019542861
TEST_00320,0.44510797
TEST_00321,0.26565886
TEST_00322,0.20912442
TEST_00323,0.2762881
TEST_00324,0.35906816
TEST_00325,0.00060668745
TEST_00326,0.31851688
TEST_00327,0.33138677
TEST_00328,0.13822623
TEST_00329,0.36585742
TEST_00330,0.36201003
TEST_00331,0.00023386384
TEST_00332,0.4142734
TEST_00333,0.41427553
TEST_00334,0.48844972
TEST_00335,0.29989287
TEST_00336,0.0004979363
TEST_00337,0.14348805
TEST_00338,0.22107072
TEST_00339,0.357663
TEST_00340,0.34508178
TEST_00341,0.3198183
TEST_00342,0.14894813
TEST_00343,0.03388477
TEST_00344,0.20368534
TEST_00345,0.02285497
TEST_00346,0.28191453
TEST_00347,0.25427
TEST_00348,0.39611095
TEST_00349,0.3478875
TEST_00350,0.28092253
TEST_00351,0.41249722
TEST_00352,0.0022352256
TEST_00353,0.0010461814
TEST_00354,0.1552931
TEST_00355,0.47842842
TEST_00356,0.18293314
TEST_00357,0.00036448042
TEST_00358,0.0011296517
TEST_00359,0.5424382
TEST_00360,0.41836753
TEST_00361,0.19198358
TEST_00362,0.26178545
TEST_00363,0.0011191416
TEST_00364,0.37765205
TEST_00365,0.21343191
TEST_00366,0.29021195
TEST_00367,0.14739358
TEST_00368,0.3187367
TEST_00369,0.06354507
TEST_00370,0.0004135857
TEST_00371,0.15311804
TEST_00372,0.33483598
TEST_00373,0.5231419
TEST_00374,0.37451985
TEST_00375,0.0020568587
TEST_00376,0.00058120023
TEST_00377,0.30363724
TEST_00378,0.33226547
TEST_00379,0.18065271
TEST_00380,0.0014863259
TEST_00381,0.4567433
TEST_00382,0.4589203
TEST_00383,0.109512486
TEST_00384,0.43687746
TEST_00385,0.22559564
TEST_00386,0.57258785
TEST_00387,0.24758136
TEST_00388,0.32707942
TEST_00389,0.2982343
TEST_00390,0.4678816
TEST_00391,0.54670024
TEST_00392,0.33558565
TEST_00393,0.3494428
TEST_00394,0.11076255
TEST_00395,0.5233255
TEST_00396,0.38660336
TEST_00397,0.00068753626
TEST_00398,0.157644
TEST_00399,0.0005531207
TEST_00400,0.33192196
TEST_00401,0.0008021027
TEST_00402,0.11549112
TEST_00403,0.013119413
TEST_00404,0.49476266
TEST_00405,0.5320896
TEST_00406,0.10106618
TEST_00407,0.26493394
TEST_00408,0.23554073
TEST_00409,0.1079151
TEST_00410,0.06019906
TEST_00411,0.21360795
TEST_00412,0.17661896
TEST_00413,0.51020336
TEST_00414,0.39245462
TEST_00415,0.25189462
TEST_00416,0.47396094
TEST_00417,0.51762325
TEST_00418,0.56712294
TEST_00419,0.13313493
TEST_00420,0.111746885
TEST_00421,0.41496184
TEST_00422,0.50839865
TEST_00423,0.0012760905
TEST_00424,0.16995214
TEST_00425,0.17749067
TEST_00426,0.27909574
TEST_00427,0.3885688
TEST_00428,0.30260423
TEST_00429,0.17886035
TEST_00430,0.42900506
TEST_00431,0.40470105
TEST_00432,0.22589998
TEST_00433,0.0013437932
TEST_00434,0.424257
TEST_00435,0.3654771
TEST_00436,0.0005526751
TEST_00437,0.18672204
TEST_00438,0.0009049502
TEST_00439,0.0017194427
TEST_00440,0.38788134
TEST_00441,0.5755673
TEST_00442,0.3969978
TEST_00443,0.38329315
TEST_00444,0.0009748246
TEST_00445,0.38112107
TEST_00446,0.08744432
TEST_00447,0.46319684
TEST_00448,0.42576486
TEST_00449,0.001140091
TEST_00450,0.44759095
TEST_00451,0.00018915658
TEST_00452,0.35885337
TEST_00453,0.45093498
TEST_00454,0.31520388
TEST_00455,0.2946692
TEST_00456,0.0030640957
TEST_00457,0.3813179
TEST_00458,0.0918913
TEST_00459,0.41517806
TEST_00460,0.010208264
TEST_00461,0.49581847
TEST_00462,0.34358257
TEST_00463,0.15816851
TEST_00464,0.3271114
TEST_00465,0.28872824
TEST_00466,0.26069933
TEST_00467,0.34172606
TEST_00468,0.60082626
TEST_00469,0.002828308
TEST_00470,0.30910137
TEST_00471,0.5320981
TEST_00472,0.5163609
TEST_00473,0.33773303
TEST_00474,0.5592625
TEST_00475,0.28232494
TEST_00476,0.000687029
TEST_00477,0.4791243
TEST_00478,0.22406423
TEST_00479,0.2596701
TEST_00480,0.51027465
TEST_00481,0.17052329
TEST_00482,0.32811114
TEST_00483,0.26678583
TEST_00484,0.18993674
TEST_00485,0.3031733
TEST_00486,0.2414406
TEST_00487,0.48427144
TEST_00488,0.29428178
TEST_00489,0.32043603
TEST_00490,0.32812455
TEST_00491,0.42438707
TEST_00492,0.2515195
TEST_00493,0.21664041
TEST_00494,0.0016092208
TEST_00495,0.566871
TEST_00496,0.22883137
TEST_00497,0.4331934
TEST_00498,0.30278942
TEST_00499,0.5971018
TEST_00500,0.0019913116
TEST_00501,0.00093617936
TEST_00502,0.07586935
TEST_00503,0.34591252
TEST_00504,0.0014127089
TEST_00505,0.5767281
TEST_00506,0.00065404584
TEST_00507,0.24945106
TEST_00508,0.467244
TEST_00509,0.21447219
TEST_00510,0.26327458
TEST_00511,0.0327187
TEST_00512,0.01496088
TEST_00513,0.030672953
TEST_00514,0.58448875
TEST_00515,0.34851125
TEST_00516,0.5062521
TEST_00517,0.29435983
TEST_00518,0.23228861
TEST_00519,0.38004574
TEST_00520,0.0005795496
TEST_00521,0.16904649
TEST_00522,0.0030609656
TEST_00523,0.3070143
TEST_00524,0.3013273
TEST_00525,0.096766934
TEST_00526,0.17421943
TEST_00527,0.0026490465
TEST_00528,0.248927
TEST_00529,0.38363025
TEST_00530,0.35285878
TEST_00531,0.41575867
TEST_00532,0.6441165
TEST_00533,0.0010131091
TEST_00534,0.28278863
TEST_00535,0.12819897
TEST_00536,0.6117552
TEST_00537,0.0004978703
TEST_00538,0.0023699529
TEST_00539,0.038315218
TEST_00540,0.44269925
TEST_00541,0.3392943
TEST_00542,0.00044023598
TEST_00543,0.3869991
TEST_00544,0.25734633
TEST_00545,0.45516795
TEST_00546,0.31307223
TEST_00547,0.0004147583
TEST_00548,0.5944163
TEST_00549,0.1596115
TEST_00550,0.3739516
TEST_00551,0.3591804
TEST_00552,0.32372102
TEST_00553,0.11599464
TEST_00554,0.24874988
TEST_00555,0.29887924
TEST_00556,0.19209467
TEST_00557,0.414289
TEST_00558,0.5636435
TEST_00559,0.0048385053
TEST_00560,0.23815823
TEST_00561,0.07646572
TEST_00562,0.5924671
TEST_00563,0.004181575
TEST_00564,0.3867476
TEST_00565,0.24756192
TEST_00566,0.22225505
TEST_00567,0.1166641
TEST_00568,0.2586699
TEST_00569,0.24681668
TEST_00570,0.1567549
TEST_00571,0.30491558
TEST_00572,0.0007649966
TEST_00573,0.0035049056
TEST_00574,0.3894676
TEST_00575,0.102477856
TEST_00576,0.23998988
TEST_00577,0.26593184
TEST_00578,0.32365838
TEST_00579,0.40439576
TEST_00580,0.00040079255
TEST_00581,0.46788165
TEST_00582,0.103884295
TEST_00583,0.39371684
TEST_00584,0.24573418
TEST_00585,0.34049082
TEST_00586,0.119667806
TEST_00587,0.2289333
TEST_00588,0.41417435
TEST_00589,0.0009280612
TEST_00590,0.20787658
TEST_00591,0.22948627
TEST_00592,0.2816043
TEST_00593,0.30126923
TEST_00594,0.0005647622
TEST_00595,0.23463199
TEST_00596,0.4505856
TEST_00597,0.5168074
TEST_00598,0.29741034
TEST_00599,0.21530877
TEST_00600,0.12940775
TEST_00601,0.28637156
TEST_00602,0.29379484
TEST_00603,0.454453
TEST_00604,0.17043872
TEST_00605,0.45244786
TEST_00606,0.04693637
TEST_00607,0.26528135
TEST_00608,0.24925798
TEST_00609,0.6733785
TEST_00610,0.00069772784
TEST_00611,0.33037835
TEST_00612,0.32029754
TEST_00613,0.36003777
TEST_00614,0.3903214
TEST_00615,0.5299029
TEST_00616,0.3990262
TEST_00617,0.27405944
TEST_00618,0.09105844
TEST_00619,0.15620197
TEST_00620,0.17123376
TEST_00621,0.17415768
TEST_00622,0.49142516
TEST_00623,0.5100413
TEST_00624,0.48138842
TEST_00625,0.43176392
TEST_00626,0.22226234
TEST_00627,0.17549865
TEST_00628,0.5129935
TEST_00629,0.10291361
TEST_00630,0.28696513
TEST_00631,0.16406025
TEST_00632,0.5016976
TEST_00633,0.44804305
TEST_00634,0.5050612
TEST_00635,0.55368847
TEST_00636,0.23522444
TEST_00637,0.36435905
TEST_00638,0.0031611612
TEST_00639,0.4530962
TEST_00640,0.00055316923
TEST_00641,0.0004035079
TEST_00642,0.6581389
TEST_00643,0.30436197
TEST_00644,0.1634868
TEST_00645,0.12307685
TEST_00646,0.00049106166
TEST_00647,0.040740035
TEST_00648,0.4958159
TEST_00649,0.43249246
TEST_00650,0.09970714
TEST_00651,0.414394
TEST_00652,0.51724035
TEST_00653,0.2695524
TEST_00654,0.00067490246
TEST_00655,0.53803605
TEST_00656,0.29489267
TEST_00657,0.000829811
TEST_00658,0.08913665
TEST_00659,0.18777409
TEST_00660,0.0009102096
TEST_00661,0.6694581
TEST_00662,0.16052353
TEST_00663,0.0020234655
TEST_00664,0.30644754
TEST_00665,0.0017355044
TEST_00666,0.1937026
TEST_00667,0.00018313261
TEST_00668,0.21014358
TEST_00669,0.29408476
TEST_00670,0.11661765
TEST_00671,0.37894633
TEST_00672,0.43850225
TEST_00673,0.001246359
TEST_00674,0.24829824
TEST_00675,0.2039931
TEST_00676,0.477597
TEST_00677,0.14639646
TEST_00678,0.2465533
TEST_00679,0.4169183
TEST_00680,0.23706008
TEST_00681,0.001007463
TEST_00682,0.0006738456
TEST_00683,0.11267572
TEST_00684,0.37929204
TEST_00685,0.1906189
TEST_00686,0.6005835
TEST_00687,0.036498427
TEST_00688,0.33753508
TEST_00689,0.4014156
TEST_00690,0.34585547
TEST_00691,0.49902853
TEST_00692,0.034709845
TEST_00693,0.24980918
TEST_00694,0.12241245
TEST_00695,0.29663932
TEST_00696,0.054406628
TEST_00697,0.336402
TEST_00698,0.53612816
TEST_00699,0.00072635355
TEST_00700,0.25836346
TEST_00701,0.3048659
TEST_00702,0.15920892
TEST_00703,0.18328138
TEST_00704,0.51435417
TEST_00705,0.45055434
TEST_00706,0.21282448
TEST_00707,0.0014075113
TEST_00708,0.0003776509
TEST_00709,0.4104369
TEST_00710,0.45784897
TEST_00711,0.14802964
TEST_00712,0.24195266
TEST_00713,0.08236378
TEST_00714,0.49266934
TEST_00715,0.00047852073
TEST_00716,0.20319259
TEST_00717,0.3571376
TEST_00718,0.080916405
TEST_00719,0.41923487
TEST_00720,0.25068492
TEST_00721,0.4239258
TEST_00722,0.00096910493
TEST_00723,0.41701066
TEST_00724,0.00056909426
TEST_00725,0.0019785978
TEST_00726,0.40456083
TEST_00727,0.34291732
TEST_00728,0.17343691
TEST_00729,0.29244435
TEST_00730,0.22410469
TEST_00731,0.002798741
TEST_00732,0.3675479
TEST_00733,0.26926404
TEST_00734,0.09570403
TEST_00735,0.52294
TEST_00736,0.30780292
TEST_00737,0.104917854
TEST_00738,0.33174008
TEST_00739,0.051850963
TEST_00740,0.23322757
TEST_00741,0.21512166
TEST_00742,0.19751063
TEST_00743,0.58724415
TEST_00744,0.37551266
TEST_00745,0.53551626
TEST_00746,0.0023265325
TEST_00747,0.39401397
TEST_00748,0.29829922
TEST_00749,0.00016616327
TEST_00750,0.43415985
TEST_00751,0.0014883435
TEST_00752,0.07316849
TEST_00753,0.34163833
TEST_00754,0.19469146
TEST_00755,0.020545963
TEST_00756,0.29851964
TEST_00757,0.3070526
TEST_00758,0.5971265
TEST_00759,0.47847182
TEST_00760,0.036036804
TEST_00761,0.15458184
TEST_00762,0.3605889
TEST_00763,0.07103507
TEST_00764,0.16258286
TEST_00765,0.2560307
TEST_00766,0.2803693
TEST_00767,0.24925905
TEST_00768,0.38700974
TEST_00769,0.058636848
TEST_00770,0.23313284
TEST_00771,0.2239579
TEST_00772,0.06778836
TEST_00773,0.16434582
TEST_00774,0.41574928
TEST_00775,0.4549574
TEST_00776,0.4213851
TEST_00777,0.37440047
TEST_00778,0.28828126
TEST_00779,0.15786284
TEST_00780,0.43748397
TEST_00781,0.3083221
TEST_00782,0.1489088
TEST_00783,0.47193575
TEST_00784,0.38406298
TEST_00785,0.47109675
TEST_00786,0.43190476
TEST_00787,0.5481627
TEST_00788,0.0010700775
TEST_00789,0.5442391
TEST_00790,0.13721985
TEST_00791,0.6001856
TEST_00792,0.36417326
TEST_00793,0.524111
TEST_00794,0.19061942
TEST_00795,0.15003929
TEST_00796,0.49605748
TEST_00797,0.21044241
TEST_00798,0.22756055
TEST_00799,0.3835643
TEST_00800,0.38520035
TEST_00801,0.19711617
TEST_00802,0.27519038
TEST_00803,0.3746988
TEST_00804,0.3520452
TEST_00805,0.25474137
TEST_00806,0.0010899351
TEST_00807,0.001751131
TEST_00808,0.57099676
TEST_00809,0.28493285
TEST_00810,0.00021761766
TEST_00811,0.2843114
TEST_00812,0.3567813
TEST_00813,0.4298517
TEST_00814,0.20536245
TEST_00815,0.08562726
TEST_00816,0.40770048
TEST_00817,0.21839555
TEST_00818,0.23822205
TEST_00819,0.44939104
TEST_00820,0.45135638
TEST_00821,0.1266806
TEST_00822,0.6218783
TEST_00823,0.27907813
TEST_00824,0.48160112
TEST_00825,0.5590335
TEST_00826,0.33285978
TEST_00827,0.0012566377
TEST_00828,0.4978098
TEST_00829,0.3260989
TEST_00830,0.3600442
TEST_00831,0.331873
TEST_00832,0.18850365
TEST_00833,0.0011273018
TEST_00834,0.3839542
TEST_00835,0.22445224
TEST_00836,0.26585093
TEST_00837,0.31433946
TEST_00838,0.3764374
TEST_00839,0.33094573
TEST_00840,0.0009301091
TEST_00841,0.47493285
TEST_00842,0.35999635
TEST_00843,0.45936403
TEST_00844,0.43596905
TEST_00845,0.3991
TEST_00846,0.36816508
TEST_00847,0.0007100147
TEST_00848,0.24952585
TEST_00849,0.514432
TEST_00850,0.35242265
TEST_00851,0.2930054
TEST_00852,0.111382805
TEST_00853,0.38643554
TEST_00854,0.43943793
TEST_00855,0.2675597
TEST_00856,0.58784646
TEST_00857,0.29877993
TEST_00858,0.0006685676
TEST_00859,0.3829142
TEST_00860,0.52464455
TEST_00861,0.437684
TEST_00862,0.4241493
TEST_00863,0.28797814
TEST_00864,0.26965487
TEST_00865,0.0014141257
TEST_00866,0.14156502
TEST_00867,0.6988776
TEST_00868,0.42712426
TEST_00869,0.24367163
TEST_00870,0.39944607
TEST_00871,0.17843549
TEST_00872,0.0004208144
TEST_00873,0.43494916
TEST_00874,0.29932472
TEST_00875,0.37538582
TEST_00876,0.32811671
TEST_00877,0.00083003513
TEST_00878,0.26679257
TEST_00879,0.605509
TEST_00880,0.49178553
TEST_00881,0.28684026
TEST_00882,0.31811777
TEST_00883,0.1945425
TEST_00884,0.0010656731
TEST_00885,0.54144496
TEST_00886,0.0022808372
TEST_00887,0.3677905
TEST_00888,0.23306148
TEST_00889,0.0013192163
TEST_00890,0.24080251
TEST_00891,0.44570678
TEST_00892,0.14687888
TEST_00893,0.3075326
TEST_00894,0.1720138
TEST_00895,0.46207055
TEST_00896,0.2659725
TEST_00897,0.41281196
TEST_00898,0.3206402
TEST_00899,0.42060333
TEST_00900,0.38617644
TEST_00901,0.46133626
TEST_00902,0.62207484
TEST_00903,0.0011455668
TEST_00904,0.30894205
TEST_00905,0.20480752
TEST_00906,0.16157432
TEST_00907,0.53504944
TEST_00908,0.49999022
TEST_00909,0.37126464
TEST_00910,0.32344225
TEST_00911,0.32383248
TEST_00912,0.26832956
TEST_00913,0.5789037
TEST_00914,0.23854911
TEST_00915,0.18250325
TEST_00916,0.46643066
TEST_00917,0.055109654
TEST_00918,0.43304044
TEST_00919,0.00037147308
TEST_00920,0.32119432
TEST_00921,0.39341548
TEST_00922,0.030268544
TEST_00923,0.04709644
TEST_00924,0.30421162
TEST_00925,0.24012111
TEST_00926,0.4128936
TEST_00927,0.39291063
TEST_00928,0.0011271074
TEST_00929,0.31334993
TEST_00930,0.0011089451
TEST_00931,0.0011642427
TEST_00932,0.0006018299
TEST_00933,0.23716772
TEST_00934,0.0015481287
TEST_00935,0.0006437423
TEST_00936,0.6026168
TEST_00937,0.2143546
TEST_00938,0.20002677
TEST_00939,0.48897347
TEST_00940,0.4695177
TEST_00941,0.08599077
TEST_00942,0.35845363
TEST_00943,0.24610196
TEST_00944,0.40296903
TEST_00945,0.28877226
TEST_00946,0.53057057
TEST_00947,0.00045855562
TEST_00948,0.001250624
TEST_00949,0.34097034
TEST_00950,0.22771735
TEST_00951,0.648789
TEST_00952,0.0005292355
TEST_00953,0.34276733
TEST_00954,0.0016392276
TEST_00955,0.04678542
TEST_00956,0.34667268
TEST_00957,0.0006300266
TEST_00958,0.4042345
TEST_00959,0.56542945
TEST_00960,0.23717022
TEST_00961,0.35453054
TEST_00962,0.36525765
TEST_00963,0.25123426
TEST_00964,0.44885725
TEST_00965,0.0012047178
TEST_00966,0.00041206132
TEST_00967,0.35164946
TEST_00968,0.39499184
TEST_00969,0.12390839
TEST_00970,0.13103056
TEST_00971,0.26373154
TEST_00972,0.06580305
TEST_00973,0.05812853
TEST_00974,0.42788944
TEST_00975,0.41406384
TEST_00976,0.40779784
TEST_00977,0.26302963
TEST_00978,0.13234289
TEST_00979,0.20273213
TEST_00980,0.0007987224
TEST_00981,0.26338348
TEST_00982,0.27834386
TEST_00983,0.5729462
TEST_00984,0.053914815
TEST_00985,0.13608123
TEST_00986,0.39378226
TEST_00987,0.34200123
TEST_00988,0.26545358
TEST_00989,0.24278016
TEST_00990,0.51425433
TEST_00991,0.33769807
TEST_00992,0.18437622
TEST_00993,0.3842137
TEST_00994,0.0458111
TEST_00995,0.31366143
TEST_00996,0.43549466
TEST_00997,0.00097618246
TEST_00998,0.34390435
TEST_00999,0.0024474696
TEST_01000,0.3549533
TEST_01001,0.00058507023
TEST_01002,0.24331038
TEST_01003,0.16342208
TEST_01004,0.008399428
TEST_01005,0.3636537
TEST_01006,0.33592442
TEST_01007,0.2777764
TEST_01008,0.19173875
TEST_01009,0.35624892
TEST_01010,0.26741582
TEST_01011,0.635176
TEST_01012,0.18024893
TEST_01013,0.5700556
TEST_01014,0.00032802118
TEST_01015,0.46612546
TEST_01016,0.26019463
TEST_01017,0.42315975
TEST_01018,0.44622573
TEST_01019,0.0011128782
TEST_01020,0.11551277
TEST_01021,0.3175793
TEST_01022,0.11015827
TEST_01023,0.40558708
TEST_01024,0.5755162
TEST_01025,0.25653988
TEST_01026,0.42494637
TEST_01027,0.325594
TEST_01028,0.000962794
TEST_01029,0.14624278
TEST_01030,0.45563424
TEST_01031,0.29422823
TEST_01032,0.00041087813
TEST_01033,0.67380935
TEST_01034,0.3847426
TEST_01035,0.28461185
TEST_01036,0.33109453
TEST_01037,0.5043746
TEST_01038,0.2309421
TEST_01039,0.57570946
TEST_01040,0.4258964
TEST_01041,0.45808467
TEST_01042,0.5163734
TEST_01043,0.378573
TEST_01044,0.52302164
TEST_01045,0.16671208
TEST_01046,0.26711953
TEST_01047,0.46205863
TEST_01048,0.12710427
TEST_01049,0.20336734
TEST_01050,0.36930057
TEST_01051,0.25598875
TEST_01052,0.23129566
TEST_01053,0.123733416
TEST_01054,0.0019035627
TEST_01055,0.29218146
TEST_01056,0.00057435187
TEST_01057,0.23854959
TEST_01058,0.14459144
TEST_01059,0.34608
TEST_01060,0.5483049
TEST_01061,0.24342161
TEST_01062,0.00079855724
TEST_01063,0.5199226
TEST_01064,0.4896249
TEST_01065,0.22763
TEST_01066,0.47429654
